File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5137288.125,6.5568631250000005,1.0,0.0094392425,0.0101937325,1264.61125,1168.689375,16.535973260339606,37.11981240411469
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4174625.2,6.6700800000000005,1.0,0.007618997349999999,0.008047203499999999,1246.974,1187.815,26.432858618334116,13.833835902940043
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2435319.0,7.012380833333333,1.0,0.004744863055555556,0.004927361944444444,1115.1930555555555,1074.128888888889,26.434590522856826,25.934543734759604
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6918762.416666667,6.639929166666666,1.0,0.012036824166666666,0.01315584,1322.1616666666666,1207.7450000000001,15.880478486799333,13.364431423473567
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7212342.083333333,6.9136075,1.0,0.012081891666666665,0.013277333333333334,1317.6883333333333,1198.935,10.070860605396799,6.8322024932734
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5469690.4,6.554652666666667,1.0,0.010063945999999999,0.010743128,1265.2906666666668,1184.8146666666667,15.017579920435491,13.954900248743499
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5203245.875,6.6559462499999995,1.0,0.009586748125,0.010120500625,1242.785,1178.7875,24.726039984868837,12.24027913625067
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3490908.6923076925,7.2597661538461535,1.0,0.00609283,0.006844467307692308,1204.051153846154,1072.0603846153847,12.894586872613813,16.201406724298774
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2682017.15625,6.8646059375,1.0,0.0053473921875,0.00559116125,1114.6015625,1066.4275,22.0516985095765,23.45398927481688
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4503037.578947368,6.795080526315789,1.0,0.00826119947368421,0.008707434736842106,1187.7624210526317,1146.141052631579,129.26553513443034,38.6289722725108
