File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5133169.1875,6.551621875,1.0,0.008905119375,0.010860940625000001,1343.128125,1100.9825,14.402942393251946,9.143886482234993
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4171256.75,6.664889499999999,1.0,0.00762053925,0.00933039035,1256.7945,1025.9926,64.94642046576384,33.192938087554246
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2426184.6944444445,6.985945833333333,1.0,0.004324157222222222,0.005211213333333333,1224.9013888888887,1017.6219166666667,22.323450597685408,18.25346660519976
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6925555.75,6.646394999999999,1.0,0.012859538333333332,0.014803974999999999,1236.7,1075.5625,15.461370631938887,17.569504636779556
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7220979.25,6.921871666666667,1.0,0.014702025,0.016869166666666668,1094.2994166666667,948.0178333333333,126.09367916712364,58.47622895258508
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5465735.6,6.549895333333334,1.0,0.009819143333333334,0.011663192,1297.4046666666666,1091.9393333333333,43.20355952046192,11.14572081029095
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5191512.5,6.640731875,1.0,0.009850451875,0.011236603125,1210.8675,1062.19,12.624489164582759,8.780078207700253
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3482285.423076923,7.241798461538462,1.0,0.006370000769230769,0.007404053846153846,1151.8334615384615,991.1816153846155,10.863849020419108,16.42877961645824
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2679140.25,6.8571928125,1.0,0.0054840625,0.00622736625,1087.44375,957.6065,31.846479397258353,14.463733413543832
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4496714.842105263,6.779746842105263,1.0,0.008604559999999999,0.011558232105263157,1169.8166842105263,877.8813157894737,115.49244337476159,172.24260341127783
