File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5137288.125,6.5568631250000005,1.0,0.00669540125,0.007618913125,1784.345625,1573.13375,100.26652688169004,37.45812860159103
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4174625.2,6.6700800000000005,1.0,0.00525871475,0.0062076345,1814.5310000000002,1536.8315,39.99583240131003,47.65300104041605
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2435319.0,7.012380833333333,1.0,0.003458865,0.0037497388888888886,1529.8836111111111,1411.641388888889,50.864848550014116,35.293247282308265
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6918762.416666667,6.639929166666666,1.0,0.00829611375,0.009891055833333334,1908.3266666666666,1602.7833333333335,54.602403765490926,22.61813284365739
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7212342.083333333,6.9136075,1.0,0.008273375833333334,0.010219238333333333,1924.6075,1557.9875,29.053469242071586,27.032567942122235
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5469690.4,6.554652666666667,1.0,0.006912499333333333,0.008095987333333334,1842.7006666666668,1572.4426666666666,39.238841628938964,10.286387306023618
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5203245.875,6.6559462499999995,1.0,0.0066800506249999995,0.007616564375,1788.30875,1567.021875,39.64830788739075,25.593778988587566
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3490908.6923076925,7.2597661538461535,1.0,0.004344668461538461,0.0051778980769230775,1688.813076923077,1417.043846153846,40.80492330778045,21.00742156037681
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2682017.15625,6.8646059375,1.0,0.003891021875,0.0040811809375,1532.4625,1460.305625,42.488961602568196,26.749761402312455
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4503037.578947368,6.795080526315789,1.0,0.005788050526315789,0.006517614736842105,1678.7610526315789,1521.6436842105263,257.7207201581402,85.10701121467454
