File,total_chunks,total_samples,total_compressed_bytes,bits_per_sample,successful_chunk_count,failed_chunk_count,success_rate,any_failed
FAV70669_117da01a_45f6321d_12.csv,5360,268910437,234409620,6.973611663871567,5360,0,1.0,0
FAV70669_117da01a_45f6321d_10.csv,6473,385871646,335074880,6.946867093727845,6473,0,1.0,0
FAV70669_117da01a_45f6321d_0.csv,4175,132259923,113466922,6.863268595733267,4175,0,1.0,0
FAV70669_117da01a_45f6321d_14.csv,6309,374039070,324821805,6.947334245056272,6309,0,1.0,0
FAV70669_117da01a_45f6321d_15.csv,5306,261041220,227436789,6.970141773011941,5306,0,1.0,0
FAV70669_117da01a_45f6321d_11.csv,5332,266953106,232387049,6.964130966133055,5332,0,1.0,0
FAV70669_117da01a_45f6321d_13.csv,5342,271741940,236931679,6.9751965118082255,5342,0,1.0,0
FAV70669_117da01a_45f6321d_1.csv,5250,251473755,219495609,6.9826963533431154,5250,0,1.0,0
FAV70669_117da01a_45f6321d_16.csv,5233,256800383,223749317,6.970373311320178,5233,0,1.0,0
FAV70669_117da01a_45f6321d_17.csv,6235,363798105,315294940,6.9334047795548575,6235,0,1.0,0
FAV70669_117da01a_45f6321d_18.csv,6223,363989779,316287439,6.951567483437495,6223,0,1.0,0
FAV70669_117da01a_45f6321d_19.csv,7225,466084948,403018219,6.9175067030913855,7225,0,1.0,0
FAV70669_117da01a_45f6321d_2.csv,5297,256947956,224377332,6.985923079302487,5297,0,1.0,0
FAV70669_117da01a_45f6321d_20.csv,5268,260535171,226959867,6.969035808221071,5268,0,1.0,0
FAV70669_117da01a_45f6321d_21.csv,6290,368391314,319868138,6.946268836295093,6290,0,1.0,0
FAV70669_117da01a_45f6321d_22.csv,6506,390496366,338465333,6.93405342471228,6506,0,1.0,0
FAV70669_117da01a_45f6321d_23.csv,6318,371925287,321979583,6.925683071396003,6318,0,1.0,0
FAV70669_117da01a_45f6321d_24.csv,5235,259098782,225239380,6.954548477962355,5235,0,1.0,0
FAV70669_117da01a_45f6321d_25.csv,6315,372450861,323519543,6.948987410180802,6315,0,1.0,0
FAV70669_117da01a_45f6321d_3.csv,5195,244163959,213168238,6.9844292785242725,5195,0,1.0,0
FAV70669_117da01a_45f6321d_4.csv,6222,354363251,308181055,6.957404395186566,6222,0,1.0,0
FAV70669_117da01a_45f6321d_5.csv,5258,257176413,224559776,6.985392583417049,5258,0,1.0,0
FAV70669_117da01a_45f6321d_6.csv,5215,249566377,217739743,6.979778145354893,5215,0,1.0,0
FAV70669_117da01a_45f6321d_7.csv,5314,262102694,228776261,6.982797696844734,5314,0,1.0,0
FAV70669_117da01a_45f6321d_8.csv,5377,269694208,235487667,6.985323674433527,5377,0,1.0,0
FAV70669_117da01a_45f6321d_9.csv,5304,258332790,225305275,6.9772102875519595,5304,0,1.0,0
FAV70669_21a7679e_78e60ec7_0.csv,5296,302422235,261832198,6.926268447159647,5296,0,1.0,0
FAV70669_21a7679e_78e60ec7_1.csv,6061,377679792,328386979,6.955881377947804,6061,0,1.0,0
FAV70669_21a7679e_78e60ec7_10.csv,7922,570203676,488410672,6.85243806811235,7922,0,1.0,0
FAV70669_21a7679e_78e60ec7_11.csv,6164,388077778,335754375,6.92138316664965,6164,0,1.0,0
FAV70669_21a7679e_78e60ec7_12.csv,7998,583148580,499210447,6.848483753488691,7998,0,1.0,0
FAV70669_21a7679e_78e60ec7_13.csv,5509,314374452,273821079,6.968023699330377,5509,0,1.0,0
FAV70669_21a7679e_78e60ec7_14.csv,6089,376530728,329226372,6.994942989088529,6089,0,1.0,0
FAV70669_21a7679e_78e60ec7_15.csv,6895,459819063,398681517,6.936319941133019,6895,0,1.0,0
FAV70669_21a7679e_78e60ec7_16.csv,6104,377776645,329262678,6.972642324143675,6104,0,1.0,0
FAV70669_21a7679e_78e60ec7_17.csv,6873,460626872,399145714,6.932217606271134,6873,0,1.0,0
FAV70669_21a7679e_78e60ec7_18.csv,6090,378682650,329694257,6.96507763426711,6090,0,1.0,0
FAV70669_21a7679e_78e60ec7_2.csv,7057,479577480,414184683,6.909159837947353,7057,0,1.0,0
FAV70669_21a7679e_78e60ec7_3.csv,6154,386315670,335845605,6.954843017369707,6154,0,1.0,0
FAV70669_21a7679e_78e60ec7_4.csv,7076,482145392,416244806,6.906544173712646,7076,0,1.0,0
FAV70669_21a7679e_78e60ec7_5.csv,6158,382536228,331784266,6.938621583313149,6158,0,1.0,0
FAV70669_21a7679e_78e60ec7_6.csv,7009,473163794,407268692,6.8858809091382,7009,0,1.0,0
FAV70669_21a7679e_78e60ec7_7.csv,7015,478242185,412461501,6.899625569417303,7015,0,1.0,0
FAV70669_21a7679e_78e60ec7_8.csv,6226,392157000,339323483,6.92219663043118,6226,0,1.0,0
FAV70669_21a7679e_78e60ec7_9.csv,6243,396929375,343160783,6.916309139377755,6243,0,1.0,0
FAV70669_af80b8db_ff825935_0.csv,5145,287724489,248461699,6.908322607186905,5145,0,1.0,0
FAV70669_af80b8db_ff825935_1.csv,6618,443540063,386701481,6.974819426852992,6618,0,1.0,0
FAV70669_af80b8db_ff825935_10.csv,7460,526446263,455873686,6.927562686488288,7460,0,1.0,0
