File,total_chunks,total_samples,total_compressed_bytes,bits_per_sample,successful_chunk_count,failed_chunk_count,success_rate,any_failed
PAG51904_pass_2548f8f4_1.csv,8046,570999659,488362458,6.842210152703436,8046,0,1.0,0
PAG51904_pass_2548f8f4_11.csv,27937,2638903540,2240281936,6.7915538466404115,27937,0,1.0,0
PAG51904_pass_2548f8f4_10.csv,26868,2528420110,2147112303,6.793530219153335,26868,0,1.0,0
PAG51904_pass_2548f8f4_13.csv,26715,2510763985,2130842282,6.789462632824885,26715,0,1.0,0
PAG51904_pass_2548f8f4_0.csv,6765,433347527,366093867,6.758434636226735,6765,0,1.0,0
PAG51904_pass_2548f8f4_15.csv,27476,2595064648,2200090715,6.7823842976570035,27476,0,1.0,0
PAG51904_pass_2548f8f4_14.csv,26217,2464700864,2091751547,6.789469919218562,26217,0,1.0,0
PAG51904_pass_2548f8f4_12.csv,27766,2621954905,2224058990,6.785956496074824,27766,0,1.0,0
PAG51904_pass_2548f8f4_16.csv,26271,2467868516,2092657092,6.783690714258458,26271,0,1.0,0
PAG51904_pass_2548f8f4_17.csv,29679,2820736797,2394360562,6.790737978946569,29679,0,1.0,0
PAG51904_pass_2548f8f4_18.csv,28655,2713408432,2303409990,6.7911928416974865,28655,0,1.0,0
PAG51904_pass_2548f8f4_19.csv,25934,2435955845,2068106526,6.791934362012214,25934,0,1.0,0
PAG51904_pass_2548f8f4_2.csv,11588,943654265,804164721,6.817452118440857,11588,0,1.0,0
PAG51904_pass_2548f8f4_3.csv,28717,2717168251,2312751236,6.809298570742059,28717,0,1.0,0
PAG51904_pass_2548f8f4_4.csv,31504,3005647131,2555863889,6.802831543700597,31504,0,1.0,0
PAG51904_pass_2548f8f4_5.csv,32871,3148374319,2675608470,6.798704852477232,32871,0,1.0,0
PAG51904_pass_2548f8f4_6.csv,27782,2614144631,2222255687,6.8007122808653815,27782,0,1.0,0
PAG51904_pass_2548f8f4_7.csv,28546,2701930311,2297574784,6.802765488498937,28546,0,1.0,0
PAG51904_pass_2548f8f4_8.csv,29183,2764562109,2349258120,6.7982068114209255,29183,0,1.0,0
PAG51904_pass_2548f8f4_9.csv,27074,2549120824,2165105383,6.794830162981714,27074,0,1.0,0
