File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5133169.1875,6.551621875,1.0,0.0325769125,0.028617008125,370.7729375,423.9670625,33.40504132705871,37.75244978977083
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4171256.75,6.664889499999999,1.0,0.028112003000000003,0.0246736175,339.25079999999997,385.8573,39.025278929648174,40.0918499541661
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2426184.6944444445,6.985945833333333,1.0,0.014687462222222222,0.012377071944444444,370.82405555555556,439.6741388888889,55.290730020731296,65.5199867635399
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6925555.75,6.646394999999999,1.0,0.03918185666666667,0.036144660833333335,410.95283333333333,443.72808333333336,22.74470773142357,25.112023858405987
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7220979.25,6.921871666666667,1.0,0.0469669,0.041554741666666666,339.1009166666667,383.5928333333334,6.492593520988959,14.70436969582563
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5465735.6,6.549895333333334,1.0,0.041600406666666666,0.029555286666666666,335.9568,434.98993333333334,78.30533208007887,40.947456012844185
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5191512.5,6.640731875,1.0,0.03322825625,0.02772458125,359.4823125,429.4175625,34.43572719471983,53.97335242378872
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3482285.423076923,7.241798461538462,1.0,0.02058361923076923,0.017379015384615386,363.4528461538461,430.2149615384615,52.269044736396175,57.97899960950052
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2679140.25,6.8571928125,1.0,0.018268859375,0.0153366396875,331.95425,396.04315625,39.63283206082163,50.54830516357875
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4496714.842105263,6.779746842105263,1.0,0.02723833,0.024830955263157897,370.09726315789476,409.449,44.501658258543955,52.482018789507535
