File,total_chunks,total_samples,total_compressed_bytes,bits_per_sample,successful_chunk_count,failed_chunk_count,success_rate,any_failed
FAV70669_117da01a_45f6321d_1.csv,5250,251473755,219678593,6.988517525417315,5250,0,1.0,0
FAV70669_117da01a_45f6321d_11.csv,5332,266953106,232528325,6.968364698480039,5332,0,1.0,0
FAV70669_117da01a_45f6321d_0.csv,4175,132259923,113346940,6.856011249908258,4175,0,1.0,0
FAV70669_117da01a_45f6321d_12.csv,5360,268910437,234558660,6.978045556483924,5360,0,1.0,0
FAV70669_117da01a_45f6321d_14.csv,6309,374039070,325119201,6.953694992343982,6309,0,1.0,0
FAV70669_117da01a_45f6321d_10.csv,6473,385871646,335404032,6.953691165999794,6473,0,1.0,0
FAV70669_117da01a_45f6321d_13.csv,5342,271741940,237106455,6.980341864049399,5342,0,1.0,0
FAV70669_117da01a_45f6321d_15.csv,5306,261041220,227581867,6.974587906078588,5306,0,1.0,0
FAV70669_117da01a_45f6321d_16.csv,5233,256800383,223873087,6.97422906880945,5233,0,1.0,0
FAV70669_117da01a_45f6321d_17.csv,6235,363798105,315520003,6.9383539642132,6235,0,1.0,0
FAV70669_117da01a_45f6321d_18.csv,6223,363989779,316574667,6.957880363997804,6223,0,1.0,0
FAV70669_117da01a_45f6321d_19.csv,7225,466084948,403494955,6.925689520443385,7225,0,1.0,0
FAV70669_117da01a_45f6321d_2.csv,5297,256947956,224584513,6.992373599578274,5297,0,1.0,0
FAV70669_117da01a_45f6321d_20.csv,5268,260535171,227081295,6.972764379669876,5268,0,1.0,0
FAV70669_117da01a_45f6321d_21.csv,6290,368391314,320173056,6.95289044735729,6290,0,1.0,0
FAV70669_117da01a_45f6321d_22.csv,6506,390496366,338842385,6.94177799339623,6506,0,1.0,0
FAV70669_117da01a_45f6321d_23.csv,6318,371925287,322339470,6.933424131497679,6318,0,1.0,0
FAV70669_117da01a_45f6321d_24.csv,5235,259098782,225338026,6.957594296989015,5235,0,1.0,0
FAV70669_117da01a_45f6321d_25.csv,6315,372450861,323799395,6.954998447432774,6315,0,1.0,0
FAV70669_117da01a_45f6321d_3.csv,5195,244163959,213318430,6.989350299648442,5195,0,1.0,0
FAV70669_117da01a_45f6321d_4.csv,6222,354363251,308497274,6.964543261851946,6222,0,1.0,0
FAV70669_117da01a_45f6321d_5.csv,5258,257176413,224742801,6.991085951572083,5258,0,1.0,0
FAV70669_117da01a_45f6321d_6.csv,5215,249566377,217896496,6.984802956850233,5215,0,1.0,0
FAV70669_117da01a_45f6321d_7.csv,5314,262102694,228949415,6.988082770335813,5314,0,1.0,0
FAV70669_117da01a_45f6321d_8.csv,5377,269694208,235674852,6.990876185223822,5377,0,1.0,0
FAV70669_117da01a_45f6321d_9.csv,5304,258332790,225451339,6.981733569323507,5304,0,1.0,0
FAV70669_21a7679e_78e60ec7_0.csv,5296,302422235,261900039,6.928063050654989,5296,0,1.0,0
FAV70669_21a7679e_78e60ec7_1.csv,6061,377679792,328612415,6.960656555328753,6061,0,1.0,0
FAV70669_21a7679e_78e60ec7_10.csv,7922,570203676,488656766,6.855890785242851,7922,0,1.0,0
FAV70669_21a7679e_78e60ec7_11.csv,6164,388077778,335876754,6.923905939288284,6164,0,1.0,0
FAV70669_21a7679e_78e60ec7_12.csv,7998,583148580,499615156,6.854035806792155,7998,0,1.0,0
FAV70669_21a7679e_78e60ec7_13.csv,5509,314374452,274019448,6.973071666777808,5509,0,1.0,0
FAV70669_21a7679e_78e60ec7_14.csv,6089,376530728,329574356,7.002336468007997,6089,0,1.0,0
