File,total_chunks,total_samples,total_compressed_bytes,bits_per_sample,successful_chunk_count,failed_chunk_count,success_rate,any_failed
PAG51904_pass_2548f8f4_1.csv,8046,570999659,478606692,6.705526834649126,8046,0,1.0,0
PAG51904_pass_2548f8f4_12.csv,27766,2621954905,2182110797,6.657965910363359,27766,0,1.0,0
PAG51904_pass_2548f8f4_0.csv,6765,433347527,358987069,6.627236508955548,6765,0,1.0,0
PAG51904_pass_2548f8f4_11.csv,27937,2638903540,2197431219,6.661649236333966,27937,0,1.0,0
PAG51904_pass_2548f8f4_10.csv,26868,2528420110,2106263070,6.664281973299128,26868,0,1.0,0
PAG51904_pass_2548f8f4_14.csv,26217,2464700864,2051977200,6.660369150582649,26217,0,1.0,0
PAG51904_pass_2548f8f4_15.csv,27476,2595064648,2158516650,6.654220816159028,27476,0,1.0,0
PAG51904_pass_2548f8f4_13.csv,26715,2510763985,2090373286,6.660517033025707,26715,0,1.0,0
PAG51904_pass_2548f8f4_16.csv,26271,2467868516,2052968501,6.655033646046968,26271,0,1.0,0
PAG51904_pass_2548f8f4_17.csv,29679,2820736797,2348819383,6.661576891535832,29679,0,1.0,0
PAG51904_pass_2548f8f4_18.csv,28655,2713408432,2259537803,6.661843536277476,28655,0,1.0,0
PAG51904_pass_2548f8f4_19.csv,25934,2435955845,2028676678,6.662441545199683,25934,0,1.0,0
PAG51904_pass_2548f8f4_2.csv,11588,943654265,788471669,6.684411426890547,11588,0,1.0,0
PAG51904_pass_2548f8f4_3.csv,28717,2717168251,2267746692,6.676794316775638,28717,0,1.0,0
PAG51904_pass_2548f8f4_4.csv,31504,3005647131,2506649842,6.671840659262007,31504,0,1.0,0
PAG51904_pass_2548f8f4_5.csv,32871,3148374319,2624367695,6.6685023547862325,32871,0,1.0,0
PAG51904_pass_2548f8f4_6.csv,27782,2614144631,2179577377,6.670104939576314,27782,0,1.0,0
PAG51904_pass_2548f8f4_7.csv,28546,2701930311,2253242835,6.671505407305822,28546,0,1.0,0
PAG51904_pass_2548f8f4_8.csv,29183,2764562109,2304175853,6.667749212068796,29183,0,1.0,0
PAG51904_pass_2548f8f4_9.csv,27074,2549120824,2123755605,6.665060627977515,27074,0,1.0,0
