File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2679140.25,6.8571928125,1.0,0.00679871625,0.0055633684375,877.42221875,1071.27375,21.269045963004807,11.466520058765187
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5465735.6,6.549895333333334,1.0,0.014771046666666668,0.01030593,861.9553333333333,1235.612,9.108112456695382,11.175590876037463
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5133169.1875,6.551621875,1.0,0.01374807375,0.009747739375,869.56575,1225.77875,6.439189477980376,13.588130543480439
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4171256.75,6.664889499999999,1.0,0.01093424715,0.008187609949999999,874.20945,1162.407,20.294618691650097,16.686088785193768
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7220979.25,6.921871666666667,1.0,0.020551308333333334,0.014212133333333333,774.8744166666667,1120.1841666666667,11.578258147048585,16.188352972730026
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5191512.5,6.640731875,1.0,0.014343978125,0.010206846875,832.3184375,1168.989375,12.529779125314494,12.30049943091744
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4496714.842105263,6.779746842105263,1.0,0.012406152105263158,0.008985153684210526,820.5638421052631,1111.6363157894737,32.72063522417748,36.53052030084286
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6925555.75,6.646394999999999,1.0,0.019102605833333335,0.013170363333333332,833.8357500000001,1207.175,12.256379771924363,20.652690117534537
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2426184.6944444445,6.985945833333333,1.0,0.00560877,0.004811373333333333,945.8338888888889,1101.101388888889,27.473033485612525,13.563937092321096
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3482285.423076923,7.241798461538462,1.0,0.008474009230769231,0.007098783846153847,866.5062307692308,1033.7053846153847,17.877423090160825,10.521457781417649
