File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5137288.125,6.5568631250000005,1.0,0.009156594375,0.009071041875,1303.53375,1316.41125,23.444196687737737,16.085496521193672
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4174625.2,6.6700800000000005,1.0,0.007085031699999999,0.0073094256,1351.4575,1304.351,31.40066138676565,10.736590608509632
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2435319.0,7.012380833333333,1.0,0.004328039166666667,0.004406375000000001,1222.5813888888888,1201.7280555555556,21.53696850305508,21.078820625648234
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6918762.416666667,6.639929166666666,1.0,0.011488479166666668,0.012225123333333332,1376.4975000000002,1300.3566666666668,42.66279007306227,29.231086918283438
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7212342.083333333,6.9136075,1.0,0.011816758333333335,0.012100016666666666,1347.2825,1315.5333333333333,24.3050309513371,14.276351923458046
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5469690.4,6.554652666666667,1.0,0.009438764666666665,0.009657085333333334,1349.2586666666668,1318.558,19.626581416416837,10.44683219244679
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5203245.875,6.6559462499999995,1.0,0.008694143125,0.0093313825,1371.878125,1277.9850000000001,22.748282343582197,9.829680903603453
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3490908.6923076925,7.2597661538461535,1.0,0.005696864615384615,0.006187895384615384,1287.7346153846154,1186.2934615384615,17.973491198043668,36.81719000057532
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2682017.15625,6.8646059375,1.0,0.0050405775,0.005171151875,1182.6225,1153.91875,44.35234561204539,28.54916379205887
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4503037.578947368,6.795080526315789,1.0,0.007691286315789474,0.008176093684210526,1280.7063157894736,1225.0684210526315,108.35003057019136,63.40036770513401
