File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2679140.25,6.8571928125,1.0,0.0069782234375,0.0057936821874999996,854.67203125,1028.71584375,22.6395941424416,15.628025091646132
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5191512.5,6.640731875,1.0,0.014135865625,0.01018331625,844.3576875,1174.05875,13.66491052644815,20.310970721919404
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3482285.423076923,7.241798461538462,1.0,0.008367450384615385,0.007173393076923077,877.4534615384616,1022.9950384615385,18.902280516870494,26.604608245160495
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7220979.25,6.921871666666667,1.0,0.02041655833333333,0.014314666666666668,779.8960833333334,1112.3475,11.417115831133325,17.83206107752908
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5465735.6,6.549895333333334,1.0,0.014648426666666667,0.010403555333333333,869.1435333333334,1223.9713333333334,9.961573526497187,14.884161220508677
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4171256.75,6.664889499999999,1.0,0.01087443245,0.0081897075,877.76405,1157.30835,22.931124317639835,42.062586660300184
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4496714.842105263,6.779746842105263,1.0,0.012325083157894736,0.008990153684210528,827.2116842105263,1110.6005263157895,37.10855781360747,39.5797843284344
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5133169.1875,6.551621875,1.0,0.013696375625,0.0098127725,872.85475,1218.77625,7.911639117991509,18.839991463196913
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6925555.75,6.646394999999999,1.0,0.018774025833333333,0.013238505,847.88825,1201.645,12.127456273229397,18.851326213293312
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2426184.6944444445,6.985945833333333,1.0,0.005635136666666667,0.004931292222222222,940.7707500000001,1076.0127777777777,31.99760522233321,34.96495630207978
