File,total_chunks,total_samples,total_compressed_bytes,bits_per_sample,successful_chunk_count,failed_chunk_count,success_rate,any_failed
PAU59949_pass_ed4a9f02_3084670d_227.csv,12515,1072180358,903290542,6.739840253630164,12515,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_226.csv,12328,1049243863,887786575,6.768962726827977,12328,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_228.csv,13682,1189119920,993268419,6.682376788373035,13682,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_224.csv,12558,1067053313,909469376,6.818548726065386,12558,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_221.csv,13065,1132182347,944891508,6.676603008366814,13065,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_225.csv,13091,1129715237,959767960,6.796530159573301,13091,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_223.csv,7953,529002391,452213125,6.838730904715325,7953,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_222.csv,10233,740012755,606946953,6.561475584295841,10233,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_229.csv,13252,1145931890,957447657,6.684150535334172,13252,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_230.csv,13018,1124581895,940910581,6.693407284491273,13018,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_231.csv,13890,1167400493,968657785,6.638049518109978,13890,0,1.0,0
PAU59949_pass_ed4a9f02_3084670d_232.csv,7612,487610759,414212037,6.7957817477116,7612,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1336.csv,12751,1094808771,926063393,6.766941716436066,12751,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1337.csv,12847,1105486722,934171298,6.760253411709454,12847,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1338.csv,12825,1105363247,934012854,6.759861839336151,12825,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1339.csv,13043,1132502022,956968659,6.7600314377187045,13043,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1340.csv,13020,1123802137,948899473,6.754922004566361,13020,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1341.csv,12583,1082894640,913836610,6.751065717713775,12583,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1342.csv,13099,1134515954,957941307,6.754889985443079,13099,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1343.csv,12649,1088301633,918720379,6.753424610546367,12649,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1344.csv,12910,1114122407,940289273,6.7517843073054715,12910,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1345.csv,12736,1097882133,925907072,6.746859570215813,12736,0,1.0,0
PAU59949_pass_f8de02c1_89e75d52_1346.csv,13300,1156520897,976048992,6.751622003765661,13300,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1354.csv,13572,1183419918,1003051360,6.780696148465536,13572,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1355.csv,13282,1153021397,977112629,6.779493470232626,13282,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1356.csv,13891,1214221071,1028086442,6.77363598148265,13891,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1357.csv,13556,1182485282,1001618786,6.776363655408271,13556,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1358.csv,13805,1203508676,1019207539,6.774907796343962,13805,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1359.csv,13821,1208072979,1023434960,6.777305528989901,13821,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1360.csv,13643,1191207307,1008834570,6.775207398891484,13643,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1361.csv,13708,1195697418,1012600853,6.77496388471753,13708,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1362.csv,13824,1208817215,1022878102,6.769447617438175,13824,0,1.0,0
PAU61426_pass_4ddb6960_908efd09_1363.csv,13860,1211989084,1025749925,6.770687548535709,13860,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_230.csv,12881,1111329173,926512839,6.669583497022083,12881,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_231.csv,13607,1184279770,987566245,6.6711685533562735,13607,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_232.csv,10681,810482395,667746113,6.591098013917995,10681,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_233.csv,9817,750108856,640118965,6.826944754802362,9817,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_234.csv,12434,1048718941,884518443,6.747420369133964,12434,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_235.csv,12795,1096213049,929137085,6.780704432209327,12795,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_236.csv,13083,1129641443,954130743,6.757051975473602,13083,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_237.csv,13516,1171704553,984367835,6.720928633278086,13516,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_238.csv,13846,1207223573,1010509300,6.696418609446752,13846,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_239.csv,13202,1143563710,954548675,6.677712254440113,13202,0,1.0,0
PAU61426_pass_7a90e897_2c618f15_240.csv,13929,1217000319,1018474418,6.694982093920059,13929,0,1.0,0
