File,chunk_id,num_samples,compressed_bytes,bits_per_sample,is_correct,compression_time,decompression_time,compression_speed_mb_sec,decompression_speed_mb_sec,StdDev_Compression_speed,StdDev_Decompression_speed
FAV70669_117da01a_45f6321d_0.csv,15.5,3125960.6875,2682017.15625,6.8646059375,1.0,0.0094827865625,0.007985440625,628.63071875,746.4659375,12.880251641086126,8.819416892207133
KP04_MUG_merged.0_0.csv,7.0,6676199.866666666,5469690.4,6.554652666666667,1.0,0.01860192,0.01625368,684.5792666666667,783.4632,7.005443857322336,4.413511028648284
KP13_MUG_merged.0_0.csv,7.5,6263930.9375,5137288.125,6.5568631250000005,1.0,0.017511675,0.015347336875,681.6441875,779.045125,8.919862295041337,15.593375037175246
LM41_RKI_merged.0_0.csv,9.5,5002558.4,4174625.2,6.6700800000000005,1.0,0.01406317,0.01226703405,676.2393500000001,776.8709,15.602156147468841,10.96252305236729
PAF26161_pass_20b9b35e_374.csv,5.5,8346253.833333333,7212342.083333333,6.9136075,1.0,0.022883358333333336,0.020368033333333334,695.8399166666667,781.6733333333333,13.339386781996275,11.053549428563528
PAG51904_pass_2548f8f4_0.csv,7.5,6256076.625,5203245.875,6.6559462499999995,1.0,0.0174839225,0.01527533125,682.474875,780.7925,7.488564142522029,5.530644037240751
PAO89685_pass__2264ba8c_afee3a87_0.csv,9.0,5291125.578947368,4503037.578947368,6.795080526315789,1.0,0.015121615789473682,0.013060074210526317,652.7921578947368,767.449,50.882325585897114,19.01737571567411
PAU59949_pass_ed4a9f02_3084670d_221.csv,5.5,8334180.333333333,6918762.416666667,6.639929166666666,1.0,0.022664064166666668,0.020112629166666667,701.1610000000001,790.92225,9.266225700212182,6.847849511475703
SIRV_from_MNXKXX240359.csv,17.5,2777994.6666666665,2435319.0,7.012380833333333,1.0,0.00847068388888889,0.007140344722222223,624.9988055555555,740.6731111111111,11.127193661911459,18.68955924234213
poregen_rna004_dataset.csv,12.5,3846710.4615384615,3490908.6923076925,7.2597661538461535,1.0,0.011169615384615385,0.009825762692307692,656.8338461538461,746.6811538461538,9.427852899541056,4.6547711324386984
