File,total_chunks,total_samples,total_compressed_bytes,bits_per_sample,successful_chunk_count,failed_chunk_count,success_rate,any_failed
PAF26161_pass_20b9b35e_378.csv,10407,836737424,725055502,6.932215351706319,10407,0,1.0,0
PAF26161_pass_20b9b35e_379.csv,10837,882018606,763904378,6.928691733289808,10837,0,1.0,0
PAF26161_pass_20b9b35e_377.csv,9593,757377895,656415077,6.933554109075232,9593,0,1.0,0
PAF26161_pass_20b9b35e_374.csv,11395,943186271,816569048,6.926046937763368,11395,0,1.0,0
PAF26161_pass_20b9b35e_375.csv,11457,948630355,820958929,6.9233199184312415,11457,0,1.0,0
PAF26161_pass_20b9b35e_381.csv,9855,780426624,677001252,6.939806830577836,9855,0,1.0,0
PAF26161_pass_20b9b35e_376.csv,9961,793461707,686937021,6.925975279611068,9961,0,1.0,0
PAF26161_pass_20b9b35e_380.csv,9148,708661899,614713775,6.939430787713338,9148,0,1.0,0
PAF26161_pass_20b9b35e_382.csv,17281,1551892140,1340805576,6.9118493041662035,17281,0,1.0,0
PAF26161_pass_20b9b35e_383.csv,16802,1501612873,1298873671,6.919885647517354,16802,0,1.0,0
PAF26161_pass_20b9b35e_384.csv,10189,815009236,704114328,6.911473361511697,10189,0,1.0,0
PAF26161_pass_20b9b35e_385.csv,7927,581325792,503334315,6.926708870333419,7927,0,1.0,0
PAF26161_pass_20b9b35e_386.csv,10367,832857470,722874311,6.943558407418739,10367,0,1.0,0
PAF26161_pass_20b9b35e_387.csv,10959,892770816,773790753,6.933835552258913,10959,0,1.0,0
PAF26161_pass_20b9b35e_388.csv,8872,681080264,589967580,6.929786237353077,8872,0,1.0,0
PAF26161_pass_20b9b35e_389.csv,11693,971062423,841019242,6.92865234679151,11693,0,1.0,0
PAF26161_pass_20b9b35e_390.csv,11230,923610348,800237450,6.931385744933208,11230,0,1.0,0
PAF26161_pass_20b9b35e_391.csv,11221,924169514,799516608,6.920952019198504,11221,0,1.0,0
PAF26161_pass_20b9b35e_392.csv,10710,869469676,752799514,6.92651656318374,10710,0,1.0,0
PAF26161_pass_20b9b35e_393.csv,12367,1037119720,896886706,6.918288708269861,12367,0,1.0,0
PAF26161_pass_20b9b35e_394.csv,16370,1455098801,1257595227,6.91414343073189,16370,0,1.0,0
PAF26161_pass_20b9b35e_395.csv,11408,939841778,814541371,6.933434031701451,11408,0,1.0,0
PAF26161_pass_20b9b35e_396.csv,7270,501504307,434792033,6.9358053668719535,7270,0,1.0,0
PAF26161_pass_20b9b35e_397.csv,7950,575788016,499061476,6.933961279249688,7950,0,1.0,0
PAF26161_pass_20b9b35e_398.csv,10532,848588227,733844100,6.918258600823129,10532,0,1.0,0
PAF26223_pass_89206861_408.csv,9899,781112215,675903400,6.92247169633623,9899,0,1.0,0
PAF26223_pass_89206861_409.csv,10365,831089083,719596149,6.926777537757646,10365,0,1.0,0
PAF26223_pass_89206861_410.csv,11349,935512722,809032917,6.918412955585653,11349,0,1.0,0
PAF26223_pass_89206861_411.csv,13011,1109215526,958701169,6.914444643285673,13011,0,1.0,0
PAF26223_pass_89206861_412.csv,10317,827659598,716097943,6.92166629595468,10317,0,1.0,0
PAF26223_pass_89206861_413.csv,10364,835140123,722360770,6.919660546593089,10364,0,1.0,0
PAF26223_pass_89206861_414.csv,10436,840574636,727004925,6.919123122339847,10436,0,1.0,0
PAF26223_pass_89206861_415.csv,12689,1074624613,928352589,6.911083760930013,12689,0,1.0,0
PAF26223_pass_89206861_416.csv,11947,998071064,863885743,6.924442750902154,11947,0,1.0,0
PAF26223_pass_89206861_417.csv,11414,941822601,815631305,6.928109851124713,11414,0,1.0,0
PAF26223_pass_89206861_418.csv,10230,815126593,705826961,6.9272867999780745,10230,0,1.0,0
PAF26223_pass_89206861_419.csv,10926,894071130,773916118,6.924872905805604,10926,0,1.0,0
PAF26223_pass_89206861_420.csv,16534,1475707427,1274853779,6.911146508717815,16534,0,1.0,0
PAF26223_pass_89206861_421.csv,10434,836211791,724869481,6.934793207191215,10434,0,1.0,0
PAF26223_pass_89206861_422.csv,9013,705044609,604560332,6.859825029879776,9013,0,1.0,0
PAF26223_pass_89206861_423.csv,7752,561138009,485068567,6.915497567016531,7752,0,1.0,0
PAF26223_pass_89206861_424.csv,10338,832782210,719528840,6.912048133208802,10338,0,1.0,0
PAF26223_pass_89206861_425.csv,11120,917771592,791373806,6.898220105291731,11120,0,1.0,0
PAF26223_pass_89206861_426.csv,10601,857310153,741329962,6.917729453275237,10601,0,1.0,0
PAF26223_pass_89206861_427.csv,10366,832594420,719886542,6.917044118551743,10366,0,1.0,0
PAF26223_pass_89206861_428.csv,11094,907430205,784352424,6.914933355122337,11094,0,1.0,0
PAF26223_pass_89206861_429.csv,10368,833480483,720645377,6.916974222658553,10368,0,1.0,0
PAF26223_pass_89206861_430.csv,11723,975692285,844560952,6.924814021666678,11723,0,1.0,0
PAF26223_pass_89206861_431.csv,11599,958529870,829629983,6.924186790339669,11599,0,1.0,0
PAF26223_pass_89206861_432.csv,10227,824480281,713745918,6.925535365229675,10227,0,1.0,0
PAF26223_pass_89206861_433.csv,11098,908709743,785263363,6.913216186348296,11098,0,1.0,0
